id,start_date,end_date,associate_id,entity,department,division,sub_division,position,job,work_location,cost_center,region,level,is_active,updated_on,external_ref_id,org_code,is_org_head,grade,country,base_work_location,work_permit_status,is_mezzanine_member,is_mtm_member
"13046","2021-07-28 00:00:00","2023-02-08 00:00:00","2228","1","1087","3","13","44","19","2","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21087","0",\N,"4",\N,\N,"0","0"
"13047","2021-08-02 00:00:00","2023-04-04 00:00:00","2231","1","1040","3","6","78","19","2","CKTXXXHCM",\N,"7","1","2024-07-05 10:52:32",\N,"21040","0",\N,"4",\N,\N,"0","0"
"13048","2021-08-04 00:00:00","2023-01-04 00:00:00","2235","8","324","3","27","99999","38","18","CKTKUMSBU",\N,"7","1","2024-07-05 10:52:32",\N,"20324","0",\N,"6",\N,\N,"0","0"
"13049","2021-08-11 00:00:00","2023-02-21 00:00:00","2272","1","1459","3","10","96","17","1","CKTXXXPMO",\N,"7","1","2024-07-05 10:52:32",\N,"21458","0",\N,"4",\N,\N,"0","0"
"13050","2021-08-16 00:00:00","2023-04-02 00:00:00","2274","1","1032","3","2","44","19","2","CKTXXXCDO",\N,"7","1","2024-07-05 10:52:32",\N,"21032","0",\N,"4",\N,\N,"0","0"
"13051","2021-08-18 00:00:00","2023-12-06 00:00:00","2276","1","1228","2","11","17","37","1","CKTXXXOHO",\N,"6","1","2024-07-05 10:52:32",\N,"21227","1",\N,"4",\N,\N,"0","0"
"13052","2021-08-18 00:00:00","2023-02-21 00:00:00","2279","1","54","3","10","113","17","1","CKTXXXPMO",\N,"7","1","2024-07-05 10:52:32",\N,"20054","0",\N,"4",\N,\N,"0","0"
"13053","2021-08-18 00:00:00","2023-02-21 00:00:00","2280","1","55","3","10","113","17","1","CKTXXXPMO",\N,"7","1","2024-07-05 10:52:32",\N,"20055","0",\N,"4",\N,\N,"0","0"
"13054","2021-08-23 00:00:00","2023-02-06 00:00:00","2283","1","1479","3","13","156","17","1","CKTXXXOHO",\N,"4","1","2024-07-05 10:52:32",\N,"21478","1",\N,"4",\N,\N,"0","0"
"13055","2021-08-23 00:00:00","2023-02-21 00:00:00","2285","1","1817","3","10","96","17","1","CKTXXXPMO",\N,"7","1","2024-07-05 10:52:32",\N,"21802","0",\N,"4",\N,\N,"0","0"
"13056","2021-08-23 00:00:00","2023-05-17 00:00:00","2288","1","38","3","25","44","19","2","CKTXXXFIN",\N,"7","1","2024-07-05 10:52:32",\N,"20038","0",\N,"4",\N,\N,"0","0"
"13057","2021-08-29 00:00:00","2023-04-04 00:00:00","2289","1","30","3","6","15","78","2","CKTXXXETS",\N,"7","1","2024-08-30 16:24:35",\N,"20030","0",\N,"4",\N,\N,"0","0"
"13058","2021-08-30 00:00:00","2024-04-25 00:00:00","2290","1","1087","3","13","44","15","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21087","0",\N,"4",\N,\N,"0","0"
"13059","2021-09-01 00:00:00","2023-04-04 00:00:00","2291","1","1040","3","6","78","19","2","CKTXXXHCM",\N,"7","1","2024-07-05 10:52:32",\N,"21040","0",\N,"4",\N,\N,"0","0"
"13060","2021-09-01 00:00:00","2023-02-22 00:00:00","2292","1","1037","3","6","44","19","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21037","0",\N,"4",\N,\N,"0","0"
"13061","2021-09-08 00:00:00","2023-03-16 00:00:00","2296","1","1486","3","13","44","15","2","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21485","0",\N,"4",\N,\N,"0","0"
"13062","2021-09-13 00:00:00","2023-09-17 00:00:00","2298","1","27","3","6","44","19","2","CKTXXXHCM",\N,"7","1","2024-07-05 10:52:32",\N,"20027","0",\N,"4",\N,\N,"0","0"
"13063","2021-09-20 00:00:00","2023-08-31 00:00:00","2301","1","1664","2","11","17","14","1","CKTXXXOHO",\N,"6","1","2024-07-05 10:52:32",\N,"21654","1",\N,"4",\N,\N,"0","0"
"13064","2021-09-27 00:00:00","2024-04-15 00:00:00","2330","1","1479","3","13","44","17","2","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21478","0",\N,"4",\N,\N,"0","0"
"13065","2021-09-27 00:00:00","2023-07-03 00:00:00","2331","1","1479","3","13","44","17","2","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21478","0",\N,"4",\N,\N,"0","0"
"13066","2021-09-23 00:00:00","2023-05-24 00:00:00","2332","1","1037","3","6","135","15","2","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21037","0",\N,"4",\N,\N,"0","0"
"13067","2021-10-04 00:00:00","2022-09-04 00:00:00","2335","1","1459","3","10","96","17","0","CKTXXXPMO",\N,"7","1","2024-07-05 10:52:32",\N,"21458","0",\N,"4",\N,\N,"0","0"
"13068","2021-10-04 00:00:00","2024-07-17 00:00:00","2336","1","37","3","25","44","19","2","CKTFINTRY","1","7","1","2024-07-18 08:35:37",\N,"20037","0",\N,"4",\N,\N,"0","0"
"13069","2021-10-10 00:00:00","2023-02-21 00:00:00","2337","1","1466","3","10","116","10","8","CKTXXXPMO",\N,"7","1","2024-08-30 16:24:35",\N,"21465","0",\N,"4",\N,\N,"0","0"
"13070","2021-10-11 00:00:00","2023-04-04 00:00:00","2339","1","1040","3","6","78","19","2","CKTXXXHCM",\N,"7","1","2024-07-05 10:52:32",\N,"21040","0",\N,"4",\N,\N,"0","0"
"13071","2021-10-11 00:00:00","2024-04-15 00:00:00","2340","1","1087","3","13","44","17","2","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21087","0",\N,"4",\N,\N,"0","0"
"13072","2021-10-20 00:00:00","2023-04-04 00:00:00","2346","1","1040","3","6","44","19","2","CKTXXXHCM",\N,"7","1","2024-07-05 10:52:32",\N,"21040","0",\N,"4",\N,\N,"0","0"
"13073","2021-10-20 00:00:00","2023-04-04 00:00:00","2347","1","1040","3","6","44","19","2","CKTXXXHCM",\N,"7","1","2024-07-05 10:52:32",\N,"21040","0",\N,"4",\N,\N,"0","0"
"13074","2021-10-20 00:00:00","2022-12-17 00:00:00","2348","1","36","3","25","44","17","2","CKTXXXFIN",\N,"7","1","2024-07-05 10:52:32",\N,"20036","0",\N,"4",\N,\N,"0","0"
"13075","2021-10-25 00:00:00","2023-02-21 00:00:00","2349","1","56","3","10","113","17","7","CKTXXXMGT",\N,"7","1","2024-07-05 10:52:32",\N,"20056","0",\N,"4",\N,\N,"0","0"
"13076","2021-10-25 00:00:00","2023-03-06 00:00:00","2350","1","1032","3","2","44","19","2","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21032","0",\N,"4",\N,\N,"0","0"
"13077","2021-10-27 00:00:00","2023-02-21 00:00:00","2353","1","1466","3","10","116","39","8","CKTXXXPMO",\N,"5","1","2024-07-05 10:52:32",\N,"21465","0",\N,"4",\N,\N,"0","0"
"13078","2021-11-03 00:00:00","2023-04-04 00:00:00","2379","1","1442","3","6","44","19","7","CKTXXXETS",\N,"7","1","2024-07-05 10:52:32",\N,"21441","0",\N,"4",\N,\N,"0","0"
"13079","2021-11-17 00:00:00","2023-02-21 00:00:00","2383","1","1466","3","10","96","17","1","CKTXXXPMO",\N,"7","1","2024-07-05 10:52:32",\N,"21465","0",\N,"4",\N,\N,"0","0"
"13080","2021-11-24 00:00:00","2023-04-29 00:00:00","2384","1","29","3","6","44","19","2","CKTXXXHCM",\N,"7","1","2024-07-05 10:52:32",\N,"20029","0",\N,"4",\N,\N,"0","0"
"13081","2021-12-01 00:00:00","2023-04-04 00:00:00","2387","1","1453","3","6","44","19","2","CKTXXXHCM",\N,"7","1","2024-07-05 10:52:32",\N,"21457","0",\N,"4",\N,\N,"0","0"
"13082","2021-12-06 00:00:00","2023-01-17 00:00:00","2390","1","1862","3","13","135","15","3","CKTKUPSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21847","0",\N,"4",\N,\N,"0","0"
"13083","2021-12-06 00:00:00","2023-05-09 00:00:00","2391","1","1656","2","11","17","37","1","CKTXXXOHO",\N,"6","1","2024-07-05 10:52:32",\N,"21646","1",\N,"4",\N,\N,"0","0"
"13084","2022-01-03 00:00:00","2023-02-06 00:00:00","2400","1","1481","3","13","156","19","2","CKTXXXMGT",\N,"4","1","2024-07-05 10:52:32",\N,"21480","0",\N,"4",\N,\N,"0","0"
"13085","2022-01-03 00:00:00","2023-02-07 00:00:00","2401","1","1787","3","38","156","19","2","CKTXXXOHO",\N,"4","1","2024-07-05 10:52:32",\N,"21773","0",\N,"4",\N,\N,"0","0"
"13086","2022-01-03 00:00:00","2023-01-31 00:00:00","2402","1","1785","3","38","156","19","2","CKTXXXOHO",\N,"4","1","2024-07-05 10:52:32",\N,"21772","1",\N,"4",\N,\N,"0","0"
"13087","2022-01-03 00:00:00","2022-09-03 00:00:00","2403","1","1786","3","38","156","19","2","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21772","1",\N,"4",\N,\N,"0","0"
"13088","2022-01-20 00:00:00","2023-03-29 00:00:00","2433","1","1227","3","36","148","9","2","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21226","0",\N,"4",\N,\N,"0","0"
"13089","2022-01-24 00:00:00","2023-05-11 00:00:00","2438","1","1750","4","7","44","17","1","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21736","0",\N,"4",\N,\N,"0","0"
"13090","2022-02-09 00:00:00","2023-09-05 00:00:00","2444","1","1753","4","7","229","16","2","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21739","0",\N,"4",\N,\N,"0","0"
"13091","2022-02-21 00:00:00","2024-03-07 00:00:00","2460","1","1478","3","13","44","17","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21477","0",\N,"4",\N,\N,"0","0"
"13092","2022-02-21 00:00:00","2024-02-13 00:00:00","2461","1","1478","3","13","135","15","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21477","0",\N,"4",\N,\N,"0","0"
"13093","2022-02-25 00:00:00","2024-04-15 00:00:00","2464","1","1087","3","13","15","78","1","CKTXXXOHO",\N,"7","1","2024-08-30 16:24:35",\N,"21087","0",\N,"4",\N,\N,"0","0"
"13094","2022-02-25 00:00:00","2023-02-21 00:00:00","2465","1","1466","3","10","116","2","2","CKTXXXPMO",\N,"5","1","2024-07-05 10:52:32",\N,"21465","0",\N,"4",\N,\N,"0","0"
"13095","2022-03-02 00:00:00","2022-11-08 00:00:00","2470","1","1788","3","38","156","19","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21774","0",\N,"4",\N,\N,"0","0"
"13096","2022-03-07 00:00:00","2024-05-22 00:00:00","2472","1","1458","3","27","226","17","5","CKTKUKBDM",\N,"7","1","2024-07-05 10:52:32",\N,"21456","0",\N,"4",\N,\N,"0","0"
"13097","2022-03-21 00:00:00","2024-04-15 00:00:00","2490","1","1478","3","13","44","17","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21477","0",\N,"4",\N,\N,"0","0"
"13098","2022-03-21 00:00:00","2024-02-12 00:00:00","2491","1","1478","3","13","44","17","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21477","0",\N,"4",\N,\N,"0","0"
"13099","2022-04-04 00:00:00","2023-02-06 00:00:00","2502","1","1087","3","13","135","15","2","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21087","0",\N,"4",\N,\N,"0","0"
"13100","2022-04-06 00:00:00","2024-09-18 00:00:00","2504","1","13","3","24","44","17","7","CKTXXXHCM","1","7","1","2024-09-19 09:23:21",\N,"20013","0",\N,"4",\N,\N,"0","0"
"13101","2022-04-06 00:00:00","2023-02-21 00:00:00","2506","1","1466","3","10","116","39","1","CKTXXXPMO",\N,"5","1","2024-07-05 10:52:32",\N,"21465","0",\N,"4",\N,\N,"0","0"
"13102","2022-04-20 00:00:00","2024-09-18 00:00:00","2515","1","29","3","6","44","17","2","CKTHCMELM","1","7","1","2024-09-19 09:26:51",\N,"20029","0",\N,"4",\N,\N,"0","0"
"13103","2022-05-09 00:00:00","2023-01-31 00:00:00","2529","1","1785","3","38","44","19","2","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21771","0",\N,"4",\N,\N,"0","0"
"13104","2022-05-30 00:00:00","2024-01-04 00:00:00","2543","1","1953","2","11","17","14","1","CKTXXXOHO",\N,"6","1","2024-07-05 10:52:32",\N,"21937","1",\N,"4",\N,\N,"0","0"
"13105","2022-06-01 00:00:00","2023-06-01 00:00:00","2550","1","1038","3","13","44","19","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21038","0",\N,"4",\N,\N,"0","0"
"13106","2022-06-03 00:00:00","2023-02-21 00:00:00","2554","1","9","3","10","116","47","1","CKTXXXPMO",\N,"5","1","2024-07-05 10:52:32",\N,"20009","0",\N,"4",\N,\N,"0","0"
"13107","2022-06-08 00:00:00","2024-05-13 00:00:00","2556","1","1066","3","23","135","15","1","CKTKMNGBN",\N,"7","1","2024-07-05 10:52:32",\N,"21066","0",\N,"4",\N,\N,"0","0"
"13108","2022-06-01 00:00:00","2024-04-15 00:00:00","2559","1","1038","3","13","44","19","2","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21038","0",\N,"4",\N,\N,"0","0"
"13109","2022-06-13 00:00:00","2023-01-31 00:00:00","2560","1","1791","3","38","156","19","1","CKTXXXOHO",\N,"4","1","2024-07-05 10:52:32",\N,"21777","0",\N,"4",\N,\N,"0","0"
"13110","2022-06-13 00:00:00","2022-10-01 00:00:00","2561","1","1790","3","38","156","17","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21776","1",\N,"4",\N,\N,"0","0"
"13111","2022-06-20 00:00:00","2023-02-21 00:00:00","2568","1","1459","3","10","116","19","1","CKTXXXPMO",\N,"7","1","2024-07-05 10:52:32",\N,"21458","0",\N,"4",\N,\N,"0","0"
"13112","2022-06-20 00:00:00","2023-01-31 00:00:00","2569","1","1787","3","38","44","19","2","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21773","0",\N,"4",\N,\N,"0","0"
"13113","2022-04-05 00:00:00","2023-05-02 00:00:00","2570","1","914","3","27","226","19","2","KSXXXXBDM",\N,"7","1","2024-07-05 10:52:32",\N,"20914","0",\N,"4",\N,\N,"0","0"
"13114","2022-04-05 00:00:00","2023-05-02 00:00:00","2571","1","1477","3","27","226","19","2","KSXXXXBDM",\N,"7","1","2024-07-05 10:52:32",\N,"21476","0",\N,"4",\N,\N,"0","0"
"13115","2022-04-05 00:00:00","2023-05-23 00:00:00","2572","1","3","3","27","226","19","1","CKTXXXMGT",\N,"7","1","2024-07-05 10:52:32",\N,"20003","0",\N,"4",\N,\N,"0","0"
"13116","2022-04-05 00:00:00","2023-05-02 00:00:00","2574","1","914","3","27","226","19","1","KSXXXXBDM",\N,"7","1","2024-07-05 10:52:32",\N,"20914","0",\N,"4",\N,\N,"0","0"
"13117","2022-04-05 00:00:00","2023-12-18 00:00:00","2575","1","1462","3","9","44","19","2","CKTXXXBRD",\N,"7","1","2024-07-05 10:52:32",\N,"21461","0",\N,"4",\N,\N,"0","0"
"13118","2022-05-09 00:00:00","2023-01-17 00:00:00","2576","1","1011","3","27","226","19","3","CKTKUPSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21011","0",\N,"4",\N,\N,"0","0"
"13119","2022-05-09 00:00:00","2023-11-23 00:00:00","2577","1","1458","3","27","226","19","2","CKTKUKBDM",\N,"7","1","2024-07-05 10:52:32",\N,"21456","0",\N,"4",\N,\N,"0","0"
"13120","2022-05-09 00:00:00","2023-05-02 00:00:00","2578","1","1477","3","27","226","19","1","KSXXXXBDM",\N,"7","1","2024-07-05 10:52:32",\N,"21476","0",\N,"4",\N,\N,"0","0"
"13121","2022-05-09 00:00:00","2023-12-18 00:00:00","2579","1","1462","3","9","44","19","2","CKTXXXBRD",\N,"7","1","2024-07-05 10:52:32",\N,"21461","0",\N,"4",\N,\N,"0","0"
"13122","2022-05-09 00:00:00","2023-01-17 00:00:00","2580","1","1458","3","9","44","19","1","CKTKUKBDM",\N,"7","1","2024-07-05 10:52:32",\N,"21456","0",\N,"4",\N,\N,"0","0"
"13123","2022-05-09 00:00:00","2023-11-20 00:00:00","2581","1","1458","3","27","226","19","1","CKTKUKBDM",\N,"7","1","2024-07-05 10:52:32",\N,"21456","0",\N,"4",\N,\N,"0","0"
"13124","2022-06-01 00:00:00","2023-02-06 00:00:00","2585","1","29","3","6","44","19","2","CKTXXXHCM",\N,"7","1","2024-07-05 10:52:32",\N,"20029","0",\N,"4",\N,\N,"0","0"
"13125","2022-06-01 00:00:00","2023-06-18 00:00:00","2587","1","34","3","25","44","19","2","CKTXXXGPM",\N,"7","1","2024-07-05 10:52:32",\N,"20034","0",\N,"4",\N,\N,"0","0"
"13126","2022-06-01 00:00:00","2023-04-04 00:00:00","2588","1","30","3","6","44","19","7","CKTXXXETS",\N,"7","1","2024-07-05 10:52:32",\N,"20030","0",\N,"4",\N,\N,"0","0"
"13127","2022-06-01 00:00:00","2023-02-21 00:00:00","2589","1","1459","3","10","96","19","1","CKTXXXPMO",\N,"7","1","2024-07-05 10:52:32",\N,"21458","0",\N,"4",\N,\N,"0","0"
"13128","2022-06-22 00:00:00","2022-12-17 00:00:00","2591","1","1459","3","10","116","19","1","CKTXXXPMO",\N,"7","1","2024-07-05 10:52:32",\N,"21458","0",\N,"4",\N,\N,"0","0"
"13129","2022-06-17 00:00:00","2022-12-30 00:00:00","2593","1","1","3","24","234","21","0","CKTXXXMGT",\N,"7","1","2024-07-05 10:52:32",\N,"20001","0",\N,"4",\N,\N,"0","0"
"13130","2022-06-27 00:00:00","2023-02-21 00:00:00","2597","1","1459","3","10","96","19","1","CKTXXXPMO",\N,"7","1","2024-07-05 10:52:32",\N,"21458","0",\N,"4",\N,\N,"0","0"
"13131","2022-06-27 00:00:00","2023-04-01 00:00:00","2598","1","1486","3","13","44","19","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21485","0",\N,"4",\N,\N,"0","0"
"13132","2022-07-04 00:00:00","2023-04-04 00:00:00","2600","1","1453","3","6","44","19","2","CKTXXXHCM",\N,"7","1","2024-07-05 10:52:32",\N,"21457","0",\N,"4",\N,\N,"0","0"
"13133","2022-06-29 00:00:00","2023-06-22 00:00:00","2602","1","1471","3","23","44","17","2","CKTKDVGBN",\N,"7","1","2024-07-05 10:52:32",\N,"21470","0",\N,"4",\N,\N,"0","0"
"13134","2022-07-01 00:00:00","2023-04-04 00:00:00","2606","1","30","3","6","44","19","2","CKTXXXETS",\N,"7","1","2024-07-05 10:52:32",\N,"20030","0",\N,"4",\N,\N,"0","0"
"13135","2022-07-01 00:00:00","2023-04-05 00:00:00","2607","1","1040","3","6","44","19","2","CKTXXXHCM",\N,"7","1","2024-07-05 10:52:32",\N,"21040","0",\N,"4",\N,\N,"0","0"
"13136","2022-07-01 00:00:00","2023-01-09 00:00:00","2608","1","79","3","6","44","19","2","CKTXXXGMT",\N,"7","1","2024-07-05 10:52:32",\N,"20079","0",\N,"4",\N,\N,"0","0"
"13137","2022-07-01 00:00:00","2023-04-02 00:00:00","2609","1","1032","3","2","44","19","2","CKTXXXCDO",\N,"7","1","2024-07-05 10:52:32",\N,"21032","0",\N,"4",\N,\N,"0","0"
"13138","2022-07-01 00:00:00","2023-12-06 00:00:00","2610","1","35","3","25","44","19","2","CKTFINCBF",\N,"7","1","2024-07-05 10:52:32",\N,"20035","0",\N,"4",\N,\N,"0","0"
"13139","2022-07-01 00:00:00","2023-02-02 00:00:00","2611","1","2","3","42","231","19","2","CKTKMSADM",\N,"7","1","2024-07-05 10:52:32",\N,"20002","0",\N,"4",\N,\N,"0","0"
"13140","2022-07-01 00:00:00","2023-01-31 00:00:00","2613","1","1785","3","38","44","19","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21771","0",\N,"4",\N,\N,"0","0"
"13141","2022-07-01 00:00:00","2023-01-31 00:00:00","2614","1","1788","3","38","44","19","2","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21773","1",\N,"4",\N,\N,"0","0"
"13142","2022-07-01 00:00:00","2023-01-17 00:00:00","2615","1","1862","3","13","44","19","3","CKTKUPSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21847","0",\N,"4",\N,\N,"0","0"
"13143","2022-07-06 00:00:00","2023-02-21 00:00:00","2624","1","1467","3","10","116","10","1","CKTXXXPMO",\N,"5","1","2024-08-30 16:24:35",\N,"21466","0",\N,"4",\N,\N,"0","0"
"13144","2022-07-03 00:00:00","2023-04-04 00:00:00","2627","1","13","3","24","44","17","2","CKTXXXHCM",\N,"7","1","2024-07-05 10:52:32",\N,"20013","0",\N,"4",\N,\N,"0","0"
"13145","2022-07-06 00:00:00","2023-04-03 00:00:00","2628","1","1063","4","7","113","19","2","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21063","0",\N,"4",\N,\N,"0","0"
"13146","2022-07-11 00:00:00","2024-01-03 00:00:00","2629","1","1812","2","11","17","9","1","CKTXXXOHO",\N,"6","1","2024-07-05 10:52:32",\N,"21798","1",\N,"4",\N,\N,"0","0"
"13147","2022-07-16 00:00:00","2023-04-04 00:00:00","2632","1","30","3","6","44","19","1","CKTXXXETS",\N,"7","1","2024-07-05 10:52:32",\N,"20030","0",\N,"4",\N,\N,"0","0"
"13148","2022-07-16 00:00:00","2024-07-17 00:00:00","2633","1","35","3","25","44","19","2","CKTFINCBF","1","7","1","2024-07-18 08:09:23",\N,"20035","0",\N,"4",\N,\N,"0","0"
"13149","2022-07-16 00:00:00","2024-09-23 00:00:00","2634","1","36","3","25","44","19","2","CKTXXXFIN","1","7","1","2024-09-24 10:27:40",\N,"20036","0",\N,"4",\N,\N,"0","0"
"13150","2022-07-16 00:00:00","2024-04-15 00:00:00","2635","1","1479","3","13","44","19","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21478","0",\N,"4",\N,\N,"0","0"
"13151","2022-07-16 00:00:00","2023-04-03 00:00:00","2636","1","1063","4","7","230","19","2","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21063","0",\N,"4",\N,\N,"0","0"
"13152","2022-07-16 00:00:00","2024-09-29 00:00:00","2637","1","37","3","25","44","19","2","CKTXXXFIN","1","7","1","2024-09-30 09:39:29",\N,"20037","0",\N,"4",\N,\N,"0","0"
"13153","2022-07-16 00:00:00","2023-06-29 00:00:00","2638","1","37","3","25","44","19","2","CKTFINTRY",\N,"7","1","2024-07-05 10:52:32",\N,"20037","0",\N,"4",\N,\N,"0","0"
"13154","2022-07-16 00:00:00","2023-01-31 00:00:00","2639","1","1787","3","38","44","19","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21773","0",\N,"4",\N,\N,"0","0"
"13155","2022-07-13 00:00:00","2023-04-04 00:00:00","2641","1","1453","3","6","44","19","2","CKTXXXHCM",\N,"7","1","2024-07-05 10:52:32",\N,"21457","0",\N,"4",\N,\N,"0","0"
"13156","2022-07-01 00:00:00","2023-04-04 00:00:00","2650","1","30","3","6","44","19","2","CKTXXXETS",\N,"7","1","2024-07-05 10:52:32",\N,"20030","0",\N,"4",\N,\N,"0","0"
"13157","2022-07-25 00:00:00","2023-01-09 00:00:00","2652","1","32","3","6","44","19","2","CKTXXXGMT",\N,"7","1","2024-07-05 10:52:32",\N,"20032","0",\N,"4",\N,\N,"0","0"
"13158","2022-07-29 00:00:00","2023-02-21 00:00:00","2657","1","1467","3","10","116","47","1","CKTXXXPMO",\N,"5","1","2024-07-05 10:52:32",\N,"21466","0",\N,"4",\N,\N,"0","0"
"13159","2022-08-01 00:00:00","2023-04-04 00:00:00","2663","1","1453","3","6","44","19","2","CKTXXXHCM",\N,"7","1","2024-07-05 10:52:32",\N,"21457","0",\N,"4",\N,\N,"0","0"
"13160","2022-08-01 00:00:00","2024-04-11 00:00:00","2664","1","1034","3","25","44","19","2","CKTFINLNC","1","7","1","2024-09-06 10:32:53","2664","21034","0","0","4",\N,\N,"0","0"
"13161","2022-08-01 00:00:00","2023-05-24 00:00:00","2665","1","1037","3","6","44","19","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21037","0",\N,"4",\N,\N,"0","0"
"13162","2022-08-01 00:00:00","2023-03-26 00:00:00","2667","1","1412","4","8","44","19","1","CKTXXXTER",\N,"7","1","2024-07-05 10:52:32",\N,"21411","0",\N,"4",\N,\N,"0","0"
"13163","2022-08-01 00:00:00","2024-09-23 00:00:00","2668","1","35","3","25","44","19","2","CKTFINCBF","1","7","1","2024-09-24 10:43:49",\N,"20035","0",\N,"4",\N,\N,"0","0"
"13164","2022-08-01 00:00:00","2024-04-15 00:00:00","2669","1","1479","3","13","44","19","1","CKTXXXOHO",\N,"7","1","2024-07-05 10:52:32",\N,"21478","0",\N,"4",\N,\N,"0","0"
"13165","2022-08-03 00:00:00","2023-03-30 00:00:00","2670","1","1471","3","13","135","15","3","CKTKDVSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21470","0",\N,"4",\N,\N,"0","0"
"13166","2022-08-17 00:00:00","2023-02-15 00:00:00","2684","1","1895","3","10","113","17","2","CKTXXXPMO",\N,"7","1","2024-07-05 10:52:32",\N,"21879","0",\N,"4",\N,\N,"0","0"
"13167","2022-08-22 00:00:00","2023-03-09 00:00:00","2693","1","1063","4","7","113","19","2","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"21063","0",\N,"4",\N,\N,"0","0"
"13168","2022-07-29 00:00:00","2023-03-09 00:00:00","2694","1","1066","3","23","44","19","2","KSXXXXBDM",\N,"7","1","2024-07-05 10:52:32",\N,"21066","0",\N,"4",\N,\N,"0","0"
"13169","2022-08-05 00:00:00","2023-03-09 00:00:00","2695","1","1067","3","23","44","19","2","CKTKUMSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21067","0",\N,"4",\N,\N,"0","0"
"13170","2022-08-05 00:00:00","2023-03-05 00:00:00","2696","1","1011","3","23","44","19","2","CKTKUPSBU",\N,"7","1","2024-07-05 10:52:32",\N,"21011","0",\N,"4",\N,\N,"0","0"
"13171","2022-08-24 00:00:00","2023-04-05 00:00:00","2700","1","1665","2","11","17","9","5","CKTXXXOHO",\N,"6","1","2024-07-05 10:52:32",\N,"21655","1",\N,"4",\N,\N,"0","0"
"13172","2022-09-02 00:00:00","2023-03-19 00:00:00","2706","1","29","3","6","44","19","2","CKTXXXHCM",\N,"7","1","2024-07-05 10:52:32",\N,"20029","0",\N,"4",\N,\N,"0","0"
"13173","2022-09-05 00:00:00","2023-03-09 00:00:00","2710","1","35","3","25","44","19","1","CKTXXXFIN",\N,"7","1","2024-07-05 10:52:32",\N,"20035","0",\N,"4",\N,\N,"0","0"
"13174","2022-09-05 00:00:00","2023-02-21 00:00:00","2711","1","63","4","7","44","17","1","CKTXXXKBS",\N,"7","1","2024-07-05 10:52:32",\N,"20063","0",\N,"4",\N,\N,"0","0"
"13175","2022-09-05 00:00:00","2023-03-30 00:00:00","2712","1","34","3","25","44","19","1","CKTXXXGPM",\N,"7","1","2024-07-05 10:52:32",\N,"20034","0",\N,"4",\N,\N,"0","0"
"13176","2022-09-05 00:00:00","2023-02-21 00:00:00","2714","1","1466","3","10","116","47","1","CKTXXXPMO",\N,"5","1","2024-07-05 10:52:32",\N,"21465","0",\N,"4",\N,\N,"0","0"
